Source	Target
Socher2013RecursiveDeepModels	Golosio2015ACognitiveNeural
Socher2013RecursiveDeepModels	Tang2015AJointSegmentation
Socher2013RecursiveDeepModels	Chen2015MultimodalDimensionalEmotion
Socher2013RecursiveDeepModels	Wang2015EnhancedWordEmbeddings
Socher2013RecursiveDeepModels	Liu2015CollaborativePredictionFor
Socher2013RecursiveDeepModels	SimoSerra2015NeuroaestheticsInFashion
Socher2013RecursiveDeepModels	Mathews2015CaptioningImagesUsing
Socher2013RecursiveDeepModels	Fu2015RecursiveAutoencoderWith
Socher2013RecursiveDeepModels	Koumpouri2015FeatureSelectionFor
Socher2013RecursiveDeepModels	Yao2015AWordDistributed
Socher2013RecursiveDeepModels	Wang2015ContextRetrievalFor
Socher2013RecursiveDeepModels	Zhang2015ClusteringContextdependentOpinion
Socher2013RecursiveDeepModels	Seah2015TrollDetectionBy
Socher2013RecursiveDeepModels	Rios2015ConvolutionalNeuralNetworks
Socher2013RecursiveDeepModels	Vilares2015OnTheUsefulness
Socher2013RecursiveDeepModels	Mishra2015SentimentAnalysisWith
Socher2013RecursiveDeepModels	Heath2015AlexandriaExtensibleFramework
Socher2013RecursiveDeepModels	Tang2015PtePredictiveText
Socher2013RecursiveDeepModels	Kotzias2015FromGroupTo
Socher2013RecursiveDeepModels	Kim2015ADecisionTree
Socher2013RecursiveDeepModels	Ren2015SummarizingContrastiveThemes
Socher2013RecursiveDeepModels	Mohammad2015SentimentEmotionPurpose
Socher2013RecursiveDeepModels	Wang2015PosrsARandom
Socher2013RecursiveDeepModels	Barbosa2015EvaluatingHotelsRating
Socher2013RecursiveDeepModels	Williams2015TheRoleOf
Socher2013RecursiveDeepModels	Zhao2015PhraseTypeSensitive
Socher2013RecursiveDeepModels	Huang2015ANeuralProbabilistic
Socher2013RecursiveDeepModels	Liu2015CotContextualOperating
Socher2013RecursiveDeepModels	Lai2015RecurrentConvolutionalNeural
Socher2013RecursiveDeepModels	Cao2015RankingWithRecursive
Socher2013RecursiveDeepModels	Hogenboom2015PolarityClassificationUsing
Socher2013RecursiveDeepModels	Lu2015VisualizingSocialMedia
Socher2013RecursiveDeepModels	McCreadie2015SuperTowardsThe
Socher2013RecursiveDeepModels	Niculae2015QuotusTheStructure
Socher2013RecursiveDeepModels	DAddio2015ASentimentbasedItem
Socher2013RecursiveDeepModels	ReforgiatoRecupero2015SentiloFramebasedSentiment
Socher2013RecursiveDeepModels	Kiela2015UnsupervisedDiscoveryOf
Socher2013RecursiveDeepModels	Xu2015WordEmbeddingComposition
Socher2013RecursiveDeepModels	Pierson2015OutnumberedButWellspoken
Socher2013RecursiveDeepModels	Ghassemi2015AVisualizationOf
Socher2013RecursiveDeepModels	Liang2015BringingMachineLearning
Socher2013RecursiveDeepModels	Fried2015AnalyzingTheLanguage
Socher2013RecursiveDeepModels	Jurgovsky2015ComparingRecursiveAutoencoder
Socher2013RecursiveDeepModels	Ben2015HistoryAndOutlook
Socher2013RecursiveDeepModels	Li2015SemanticRoleLabeling
Socher2013RecursiveDeepModels	Devlin2015PrecomputableMultilayerNeural
Socher2013RecursiveDeepModels	Taddy2015DocumentClassificationBy
Socher2013RecursiveDeepModels	Hasna2015ModelingSentimentPolarity
Socher2013RecursiveDeepModels	Deng2015Mpqa30An
Socher2013RecursiveDeepModels	Bitvai2015NonlinearTextRegression
Socher2013RecursiveDeepModels	Koumpouri2015OpinionRecognitionOn
Socher2013RecursiveDeepModels	Chen2015SentimentClassificationFor
Socher2013RecursiveDeepModels	Wawer2015SentimentDictionaryRefinement
Socher2013RecursiveDeepModels	Stojanovski2015TwitterSentimentAnalysis
Socher2013RecursiveDeepModels	Chen2015LearningTaskSpecific
Socher2013RecursiveDeepModels	Li2015ParallelRecursiveDeep
Socher2013RecursiveDeepModels	Borgholt2015TheRatingGame
Socher2013RecursiveDeepModels	Chen2015RepresentationBasedTranslation
Socher2013RecursiveDeepModels	Yang2015LearningTopicorientedWord
Socher2013RecursiveDeepModels	Bamman2015ContextualizedSarcasmDetection
Socher2013RecursiveDeepModels	Nguyen2015PhrasernnPhraseRecursive
Socher2013RecursiveDeepModels	Zubair2015ExtractingNewsSentiment
Socher2013RecursiveDeepModels	Kiela2015SpecializingWordEmbeddings
Socher2013RecursiveDeepModels	Tang2015SentimentspecificRepresentationLearning
Socher2013RecursiveDeepModels	Zhu2015QuantifyingFixednessAnd
Socher2013RecursiveDeepModels	Yu2015CombiningWordEmbeddings
Socher2013RecursiveDeepModels	Wallace2015SparseContextuallyInformed
Socher2013RecursiveDeepModels	Qiu2015ConvolutionalNeuralTensor
Socher2013RecursiveDeepModels	Chen2015ImprovingDistributedRepresentation
Socher2013RecursiveDeepModels	Tsvetkov2015EvaluationOfWord
Socher2013RecursiveDeepModels	Liu2015LearningContextsensitiveWord
Socher2013RecursiveDeepModels	Chen2015SentenceModelingWith
Socher2013RecursiveDeepModels	Qian2015LearningTagEmbeddings
Socher2013RecursiveDeepModels	Khabiri2015DomainScopingFor
Socher2013RecursiveDeepModels	Song2015ImplicitFeedbackMining
Socher2013RecursiveDeepModels	Gupta2015RevalASimple
Socher2013RecursiveDeepModels	Zhang2015LocalTranslationPrediction
Socher2013RecursiveDeepModels	Golosio2015ACognitiveNeural
Socher2013RecursiveDeepModels	Xia2015DiscriminativeBitermTopic
Socher2013RecursiveDeepModels	Hogenboom2015UsingRhetoricalStructure
Socher2013RecursiveDeepModels	Pei2015AnEffectiveNeural
Socher2013RecursiveDeepModels	Duyen2015AnEmpiricalStudy
Socher2013RecursiveDeepModels	Peng2015BuildingProgramVector
Socher2013RecursiveDeepModels	Lint2015HierarchicalRecurrentNeural
Socher2013RecursiveDeepModels	Wang2015SemanticClusteringAnd
Socher2013RecursiveDeepModels	Preece2015TaskingTheTweeters
Socher2013RecursiveDeepModels	Zhang2015JapaneseSentimentClassification
Socher2013RecursiveDeepModels	Piech2015LearningProgramEmbeddings
Socher2013RecursiveDeepModels	Mat2015DependencybasedConvolutionalNeural
Socher2013RecursiveDeepModels	Yang2015ImprovedLearningOf
Socher2013RecursiveDeepModels	Averchenkov2015HierarchicalDeepLearning
Socher2013RecursiveDeepModels	Han2015ASyntheticAnd
Socher2013RecursiveDeepModels	Banan2015AnalysisOfStudent
Socher2013RecursiveDeepModels	Zafra2015AMultilingualAnnotated
Socher2013RecursiveDeepModels	Ebrahimi2015ChainBasedRnn
Socher2013RecursiveDeepModels	Schuller2015SentimentAnalysisAnd
Socher2013RecursiveDeepModels	Bach2015LeveragingUserRatings
Socher2013RecursiveDeepModels	Neelakantan2015CompositionalVectorSpace
Socher2013RecursiveDeepModels	Zhang2015NegativeEmotionRecognition
Socher2013RecursiveDeepModels	Salehi2015AWordEmbedding
Socher2013RecursiveDeepModels	Zhang2015ShallowConvolutionalNeural
Socher2013RecursiveDeepModels	Qasem2015TwitterSentimentClassification
Socher2013RecursiveDeepModels	Niculae2015LinguisticHarbingersOf
Socher2013RecursiveDeepModels	Chatzakou2015MultispotSpottingSentiments
Socher2013RecursiveDeepModels	Ling2015NotAllContexts
Socher2013RecursiveDeepModels	Tarasov2015DeepRecurrentNeural
Socher2013RecursiveDeepModels	Yang2015DeepMarkovNeural
Socher2013RecursiveDeepModels	Yazdani2015AModelOf
Socher2013RecursiveDeepModels	Wang2015DistantlySupervisedNeural
Socher2013RecursiveDeepModels	Werling2015OnthejobLearningWith
Socher2013RecursiveDeepModels	Lei2015MoldingCnnsFor
Socher2013RecursiveDeepModels	Tang2015ScalingSimilarityJoins
Socher2013RecursiveDeepModels	Tran2015SentivoiceA
Socher2013RecursiveDeepModels	Guzman2015PairwiseNeuralMachine
Socher2013RecursiveDeepModels	Krause2015IdestLearningA
Socher2013RecursiveDeepModels	Su2015BilingualCorrespondenceRecursive
Socher2013RecursiveDeepModels	Liu2015FinegrainedOpinionMining
Socher2013RecursiveDeepModels	Li2015DoMultisenseEmbeddings
Socher2013RecursiveDeepModels	Zhu2015LongShorttermMemory
Socher2013RecursiveDeepModels	No2015ImprovingYoutubeSelfcare
Socher2013RecursiveDeepModels	Wang2015PredictingPolaritiesOf
Socher2013RecursiveDeepModels	Dai2015SemisupervisedSequenceLearning
Socher2013RecursiveDeepModels	Cheng2015OpendomainNameError
Socher2013RecursiveDeepModels	Duong2015ANeuralNetwork
Socher2013RecursiveDeepModels	Zhao2015SelfadaptiveHierarchicalSentence
Socher2013RecursiveDeepModels	Senay2015PredictingEmbeddedSyntactic
Socher2013RecursiveDeepModels	Tang2015UserModelingWith
Socher2013RecursiveDeepModels	Yogatama2015BayesianOptimizationOf
Socher2013RecursiveDeepModels	Sun2015ModelingMentionContext
Socher2013RecursiveDeepModels	Yang2015SmartNovelTreebased
Socher2013RecursiveDeepModels	Gormley2015ImprovedRelationExtraction
Socher2013RecursiveDeepModels	Romeu2015StackedDenoisingAutoencoders
Socher2013RecursiveDeepModels	Le2015TheForestConvolutional
Socher2013RecursiveDeepModels	Chen2015AGlossComposition
Socher2013RecursiveDeepModels	Deng2015JointPredictionFor
Socher2013RecursiveDeepModels	Cristani2015TheSpidermanBehavior
Socher2013RecursiveDeepModels	Zhu2015ARerankingModel
Socher2013RecursiveDeepModels	Yogatama2015LearningWordRepresentations
Socher2013RecursiveDeepModels	Kiros2015SkipthoughtVectors
Socher2013RecursiveDeepModels	Ding2015ModelingSocialMedia
Socher2013RecursiveDeepModels	Seki2015HypothesisDiscoveryExploiting
Socher2013RecursiveDeepModels	Vo2015TargetdependentTwitterSentiment
Socher2013RecursiveDeepModels	Liu2015MultitimescaleLongShortterm
Socher2013RecursiveDeepModels	Liu2015RepresentationLearningUsing
Socher2013RecursiveDeepModels	Weiss2015LearningRepresentationsFor
Socher2013RecursiveDeepModels	Yazdani2015LearningSemanticComposition
Socher2013RecursiveDeepModels	Bowman2015ALargeAnnotated
Socher2013RecursiveDeepModels	Haas2015SubsententialSentimentOn
Socher2013RecursiveDeepModels	Lee2015JointEmbeddingOf
Socher2013RecursiveDeepModels	Mou2015DiscriminativeNeuralSentence
Socher2013RecursiveDeepModels	Wachsmuth2015SentimentFlow
Socher2013RecursiveDeepModels	Zhang2015NeuralNetworksFor
Socher2013RecursiveDeepModels	Akbik2015GeneratingHighQuality
Socher2013RecursiveDeepModels	Bhatia2015BetterDocumentlevelSentiment
Socher2013RecursiveDeepModels	Ballesteros2015ImprovedTransitionbasedParsing
Socher2013RecursiveDeepModels	Bracewell2015AFourfactorModel
Socher2013RecursiveDeepModels	Nguyen2015SemanticRepresentationsFor
Socher2013RecursiveDeepModels	Tang2015LearningSemanticRepresentations
Socher2013RecursiveDeepModels	Faruqui2015RetrofittingWordVectors
Socher2013RecursiveDeepModels	Faruqui2015NondistributionalWordVector
Socher2013RecursiveDeepModels	Lev2015InDefenseOf
Socher2013RecursiveDeepModels	Gatti2015SentiwordsDerivingA
Socher2013RecursiveDeepModels	Tai2015ImprovedSemanticRepresentations
Socher2013RecursiveDeepModels	Li2015LearningDocumentRepresentation
Socher2013RecursiveDeepModels	Faruqui2015SparseOvercompleteWord
Socher2013RecursiveDeepModels	Wang2015ICanHas
Socher2013RecursiveDeepModels	Li2015WhenAreTree
Socher2013RecursiveDeepModels	Dyer2015TransitionbasedDependencyParsing
Socher2013RecursiveDeepModels	Pham2015JointlyOptimizingWord
Socher2013RecursiveDeepModels	Tang2015DocumentModelingWith
Socher2013RecursiveDeepModels	Wen2015StochasticLanguageGeneration
Socher2013RecursiveDeepModels	Habernal2015ExploitingDebatePortals
Socher2013RecursiveDeepModels	Neelakantan2015CompositionalVectorSpace
Socher2013RecursiveDeepModels	Iyyer2015DeepUnorderedComposition
Socher2013RecursiveDeepModels	Li2015DistributedDocumentRepresentation
Socher2013RecursiveDeepModels	PhillipsWren2015AnAnalyticalJourney
Socher2013RecursiveDeepModels	Joanisse2015ConnectionistPerspectivesOn
Socher2013RecursiveDeepModels	Dong2015AStatisticalParsing
Socher2013RecursiveDeepModels	Tang2015DeepLearningFor
Socher2013RecursiveDeepModels	Joty2015CodraANovel
Socher2013RecursiveDeepModels	Ravi2015ASurveyOn
Socher2013RecursiveDeepModels	Liu2015SentimentAnalysisMining
Socher2013RecursiveDeepModels	Deng2014ATutorialSurvey
Socher2013RecursiveDeepModels	Ellis2014WhyWeWatch
Socher2013RecursiveDeepModels	Nguyen2014SentimentSearchAn
Socher2013RecursiveDeepModels	Zhou2014ActiveSemisupervisedLearning
Socher2013RecursiveDeepModels	Bouchard2014HotTopicSensing
Socher2013RecursiveDeepModels	Guo2014JointSemanticUtterance
Socher2013RecursiveDeepModels	Chen2014DynamicallySupportingUnexplored
Socher2013RecursiveDeepModels	Chen2014LeveragingFrameSemantics
Socher2013RecursiveDeepModels	Harris2014PeerReviewIn
Socher2013RecursiveDeepModels	Katakis2014PythiaEmployingLexical
Socher2013RecursiveDeepModels	DAddio2014ACollaborativeFiltering
Socher2013RecursiveDeepModels	Liu2014ImprovingRelationDescriptor
Socher2013RecursiveDeepModels	Augustyniak2014SimplerIsBetter
Socher2013RecursiveDeepModels	Xie2014RestrictedBoltzmannMachines
Socher2013RecursiveDeepModels	Weston2014TagspaceSemanticEmbeddings
Socher2013RecursiveDeepModels	DAddio2014GeneratingRecommendationsBased
Socher2013RecursiveDeepModels	Li2014StorytellingWithAdjustable
Socher2013RecursiveDeepModels	Hasna2014SentimentPolarityExtension
Socher2013RecursiveDeepModels	Zhao2014AnAutoencoderWith
Socher2013RecursiveDeepModels	Dong2014AdaptiveRecursiveNeural
Socher2013RecursiveDeepModels	Yu2014ImprovingLexicalEmbeddings
Socher2013RecursiveDeepModels	Poria2014DependencyTreebasedRules
Socher2013RecursiveDeepModels	Gardner2014IncorporatingVectorSpace
Socher2013RecursiveDeepModels	Alam2014PredictingPersonalityTraits
Socher2013RecursiveDeepModels	Li2014IdentifyingTopSellers
Socher2013RecursiveDeepModels	Yasavur2014SentimentAnalysisUsing
Socher2013RecursiveDeepModels	Pereira2014SentimentRetrievalOn
Socher2013RecursiveDeepModels	Dasigi2014ModelingNewswireEvents
Socher2013RecursiveDeepModels	Irsoy2014DeepRecursiveNeural
Socher2013RecursiveDeepModels	Boia2014AcquiringCommonsenseKnowledge
Socher2013RecursiveDeepModels	Zhang2014MindTheGap
Socher2013RecursiveDeepModels	Zhu2014AnEmpiricalStudy
Socher2013RecursiveDeepModels	Dong2014AdaptiveMulticompositionalityFor
Socher2013RecursiveDeepModels	Honkela2014FivedimensionalSentimentAnalysis
Socher2013RecursiveDeepModels	Ebert2014FinegrainedContextualPredictions
Socher2013RecursiveDeepModels	Kalia2014DeterminingTeamHierarchy
Socher2013RecursiveDeepModels	Michalski2014ModelingDeepTemporal
Socher2013RecursiveDeepModels	Kiros2014AMultiplicativeModel
Socher2013RecursiveDeepModels	Bordes2014OpenQuestionAnswering
Socher2013RecursiveDeepModels	Bachman2014LearningWithPseudoensembles
Socher2013RecursiveDeepModels	Dos2014DeepConvolutionalNeural
Socher2013RecursiveDeepModels	Ma2014RetrievalTermPrediction
Socher2013RecursiveDeepModels	Ji2014RepresentationLearningFor
Socher2013RecursiveDeepModels	Iyyer2014PoliticalIdeologyDetection
Socher2013RecursiveDeepModels	Li2014RecursiveDeepModels
Socher2013RecursiveDeepModels	Polajnar2014ReducingDimensionsOf
Socher2013RecursiveDeepModels	Yang2014ContextawareLearningFor
Socher2013RecursiveDeepModels	Hutto2014VaderAParsimonious
Socher2013RecursiveDeepModels	Yogatama2014MakingTheMost
Socher2013RecursiveDeepModels	Hall2014LessGrammarMore
Socher2013RecursiveDeepModels	MontejoRez2014CrowdExplicitSentiment
Socher2013RecursiveDeepModels	Pronoza2014CorpusbasedInformationExtraction
Socher2013RecursiveDeepModels	Yogatama2014LinguisticStructuredSparsity
Socher2013RecursiveDeepModels	Paulus2014GlobalBeliefRecursive
Socher2013RecursiveDeepModels	Staiano2014DepechemoodALexicon
Socher2013RecursiveDeepModels	Lin2014AssessingSentimentSegregation
Socher2013RecursiveDeepModels	Wu2014RecurrentNeuralNetworkbased
Socher2013RecursiveDeepModels	Le2014DistributedRepresentationsOf
Socher2013RecursiveDeepModels	Poria2014DependencybasedSemanticParsing
Socher2013RecursiveDeepModels	Wachsmuth2014ModelingReviewArgumentation
Socher2013RecursiveDeepModels	Kalchbrenner2014AConvolutionalNeural
Socher2013RecursiveDeepModels	Zhang2014BilinguallyconstrainedPhraseEmbeddings
Socher2013RecursiveDeepModels	Zaremba2014LearningToDiscover
Socher2013RecursiveDeepModels	Bollegala2014LearningToPredict
Socher2013RecursiveDeepModels	Iyyer2014ANeuralNetwork
Socher2013RecursiveDeepModels	Le2014TheInsideoutsideRecursive
Socher2013RecursiveDeepModels	Hashimoto2014JointlyLearningWord
Socher2013RecursiveDeepModels	Kim2014ConvolutionalNeuralNetworks
Socher2013RecursiveDeepModels	PhillipsWren2014DecisionSupportWith
Socher2013RecursiveDeepModels	Tang2014AJointSegmentation
Socher2013RecursiveDeepModels	Zhang2014Cm2ACasebased
Socher2013RecursiveDeepModels	Pappas2014ExplainingTheStars
Socher2013RecursiveDeepModels	Schwartz2014MinimallySupervisedClassification
Socher2013RecursiveDeepModels	Tang2014LearningSentimentspecificWord
Socher2013RecursiveDeepModels	Tsuboi2014NeuralNetworksLeverage
Socher2013RecursiveDeepModels	Li2014AModelOf
Socher2013RecursiveDeepModels	Tang2014BuildingLargescaleTwitterspecific
Socher2013RecursiveDeepModels	Kiritchenko2014SentimentAnalysisOf
Socher2013RecursiveDeepModels	Cox2014NeuralNetworksAnd
Socher2013RecursiveDeepModels	Lin2014TheRippleOf
Socher2013RecursiveDeepModels	Paltoglou2014OpinionRetrievalSearching
Socher2013RecursiveDeepModels	Cheng2014SurveyOnBig
Socher2013RecursiveDeepModels	Deng2014ATutorialSurvey
Socher2013RecursiveDeepModels	Rogers2014ParallelDistributedProcessing
Socher2013RecursiveDeepModels	Socher2013ReasoningWithNeural
Socher2013RecursiveDeepModels	Deng2013DeepLearningMethods
Bahdanau2014NeuralMachineTranslation	Wan2015ADeepArchitecture
Berger2000BridgingTheLexical	Wan2015ADeepArchitecture
Dolan2004UnsupervisedConstructionOf	Wan2015ADeepArchitecture
Duchi2011AdaptiveSubgradientMethods	Wan2015ADeepArchitecture
Glorot2011DeepSparseRectifier	Wan2015ADeepArchitecture
Graves2013SpeechRecognitionWith	Wan2015ADeepArchitecture
Greff2015NoTitleAvailable	Wan2015ADeepArchitecture
Hochreiter1997LongShorttermMemory	Wan2015ADeepArchitecture
Hu2014ConvolutionalNeuralNetwork	Wan2015ADeepArchitecture
Huang2013LearningDeepStructured	Wan2015ADeepArchitecture
Kalchbrenner2014AConvolutionalNeural	Wan2015ADeepArchitecture
Lewis2004Rcv1ANew	Wan2015ADeepArchitecture
Li2013SemanticMatchingIn	Wan2015ADeepArchitecture
Lu2013ADeepArchitecture	Wan2015ADeepArchitecture
Mikolov2013DistributedRepresentationsOfwords	Wan2015ADeepArchitecture
Palangi2015NoTitleAvailable	Wan2015ADeepArchitecture
Qiu2015ConvolutionalNeuralTensor	Wan2015ADeepArchitecture
Robertson1996NoTitleAvailable	Wan2015ADeepArchitecture
Schuster1997BidirectionalRecurrentNeural	Wan2015ADeepArchitecture
Shen2014ALatentSemantic	Wan2015ADeepArchitecture
Socher2011DynamicPoolingAnd	Wan2015ADeepArchitecture
Socher2013ReasoningWithNeural	Wan2015ADeepArchitecture
Socher2013RecursiveDeepModels	Wan2015ADeepArchitecture
Yin2015ConvolutionalNeuralNetwork	Wan2015ADeepArchitecture
Yin2015MultigrancnnAnArchitecture	Wan2015ADeepArchitecture
Wan2015ADeepArchitecture	Liu2017MultigranularitySequenceLabeling
Wan2015ADeepArchitecture	Tan2016ANeuralNetwork
Wan2015ADeepArchitecture	Wan2016MatchsrnnModelingThe
Wan2015ADeepArchitecture	Liu2016DeepFusionLstms
Bach2014ExploitingDiscourseInformation	Yin2015MultigrancnnAnArchitecture
Blacoe2012AComparisonOf	Yin2015MultigrancnnAnArchitecture
Blei2003LatentDirichletAllocation	Yin2015MultigrancnnAnArchitecture
Bordes2014QuestionAnsweringWith	Yin2015MultigrancnnAnArchitecture
Bordes2014ASemanticMatching	Yin2015MultigrancnnAnArchitecture
Bordes2014OpenQuestionAnswering	Yin2015MultigrancnnAnArchitecture
Chopra2005LearningASimilarity	Yin2015MultigrancnnAnArchitecture
Collobert2008AUnifiedArchitecture	Yin2015MultigrancnnAnArchitecture
Duchi2011AdaptiveSubgradientMethods	Yin2015MultigrancnnAnArchitecture
Gao2014ModelingInterestingnessWith	Yin2015MultigrancnnAnArchitecture
Hu2014ConvolutionalNeuralNetwork	Yin2015MultigrancnnAnArchitecture
Iyyer2014ANeuralNetwork	Yin2015MultigrancnnAnArchitecture
Ji2013DiscriminativeImprovementsTo	Yin2015MultigrancnnAnArchitecture
